osm_id;ags;ort;plz;landkreis;bundesland;Struktur;Lage;avg_preis;KontextLabel
1169361;3257038;Wölpinghausen;31556;Landkreis Schaumburg;Niedersachsen;ländlich;zentral ;1400;ländlichzentral 
1169368;3257010;Hagenburg;31558;Landkreis Schaumburg;Niedersachsen;teilweise städtisch;zentral ;2050;teilweise städtischzentral 
1182437;3257011;Haste;31559;Landkreis Schaumburg;Niedersachsen;teilweise städtisch;zentral ;2400;teilweise städtischzentral 
1182436;3257016;Hohnhorst;31559;Landkreis Schaumburg;Niedersachsen;überwiegend städtisch;zentral ;2400;überwiegend städtischzentral 
1183257;3256022;Nienburg/Weser;31582;Landkreis Nienburg/Weser;Niedersachsen;überwiegend städtisch;peripher ;2100;überwiegend städtischperipher 
1183244;3256032;Stolzenau;31592;Landkreis Nienburg/Weser;Niedersachsen;ländlich;peripher ;1450;ländlichperipher 
222354;3256030;Steyerberg;31595;Landkreis Nienburg/Weser;Niedersachsen;ländlich;peripher ;3100;ländlichperipher 
1183258;3256033;Uchte;31600;Landkreis Nienburg/Weser;Niedersachsen;ländlich;peripher ;1150;ländlichperipher 
1183267;3256004;Diepenau;31603;Landkreis Nienburg/Weser;Niedersachsen;ländlich;peripher ;1600;ländlichperipher 
1183256;3256024;Raddestorf;31604;Landkreis Nienburg/Weser;Niedersachsen;ländlich;peripher ;1550;ländlichperipher 
1183270;3256034;Warmsen;31606;Landkreis Nienburg/Weser;Niedersachsen;ländlich;peripher ;1700;ländlichperipher 
1183265;3256021;Marklohe;31608;Landkreis Nienburg/Weser;Niedersachsen;ländlich;peripher ;1800;ländlichperipher 
1183253;3256001;Balge;31609;Landkreis Nienburg/Weser;Niedersachsen;ländlich;peripher ;1800;ländlichperipher 
1183268;3256036;Wietzen;31613;Landkreis Nienburg/Weser;Niedersachsen;ländlich;peripher ;1750;ländlichperipher 
1183247;3256019;Liebenau;31618;Landkreis Nienburg/Weser;Niedersachsen;ländlich;peripher ;1650;ländlichperipher 
1183262;3256002;Binnen;31619;Landkreis Nienburg/Weser;Niedersachsen;ländlich;peripher ;1950;ländlichperipher 
1183246;3256023;Pennigsehl;31621;Landkreis Nienburg/Weser;Niedersachsen;ländlich;peripher ;1300;ländlichperipher 
1183269;3256012;Heemsen;31622;Landkreis Nienburg/Weser;Niedersachsen;ländlich;peripher ;2200;ländlichperipher 
1183250;3256005;Drakenburg;31623;Landkreis Nienburg/Weser;Niedersachsen;teilweise städtisch;peripher ;1400;teilweise städtischperipher 
1183259;3256011;Haßbergen;31626;Landkreis Nienburg/Weser;Niedersachsen;ländlich;peripher ;1800;ländlichperipher 
1183263;3256027;Rohrsen;31627;Landkreis Nienburg/Weser;Niedersachsen;ländlich;peripher ;1750;ländlichperipher 
1183254;3256017;Landesbergen;31628;Landkreis Nienburg/Weser;Niedersachsen;ländlich;peripher ;1500;ländlichperipher 
1183261;3256006;Estorf;31629;Landkreis Nienburg/Weser;Niedersachsen;ländlich;peripher ;1500;ländlichperipher 
1183260;3256016;Husum;31632;Landkreis Nienburg/Weser;Niedersachsen;ländlich;peripher ;3350;ländlichperipher 
1183264;3256018;Leese;31633;Landkreis Nienburg/Weser;Niedersachsen;ländlich;peripher ;1450;ländlichperipher 
1183251;3256029;Steimbke;31634;Landkreis Nienburg/Weser;Niedersachsen;ländlich;peripher ;2000;ländlichperipher 
1183248;3256020;Linsburg;31636;Landkreis Nienburg/Weser;Niedersachsen;ländlich;peripher ;1850;ländlichperipher 
1183252;3256026;Rodewald;31637;Landkreis Nienburg/Weser;Niedersachsen;ländlich;peripher ;1600;ländlichperipher 
1183245;3256031;Stöckse;31638;Landkreis Nienburg/Weser;Niedersachsen;ländlich;peripher ;2100;ländlichperipher 
1176598;3257035;Stadthagen;31655;Landkreis Schaumburg;Niedersachsen;überwiegend städtisch;zentral ;1950;überwiegend städtischzentral 
1169355;3257009;Bückeburg;31675;Landkreis Schaumburg;Niedersachsen;überwiegend städtisch;zentral ;2000;überwiegend städtischzentral 
1169369;3257028;Obernkirchen;31683;Landkreis Schaumburg;Niedersachsen;überwiegend städtisch;zentral ;2050;überwiegend städtischzentral 
1169359;3257026;Nienstädt;31688;Landkreis Schaumburg;Niedersachsen;überwiegend städtisch;zentral ;1300;überwiegend städtischzentral 
1176594;3257013;Helpsen;31691;Landkreis Schaumburg;Niedersachsen;überwiegend städtisch;zentral ;1800;überwiegend städtischzentral 
1176600;3257034;Seggebruch;31691;Landkreis Schaumburg;Niedersachsen;überwiegend städtisch;zentral ;1800;überwiegend städtischzentral 
1169357;3257014;Hespe;31693;Landkreis Schaumburg;Niedersachsen;überwiegend städtisch;zentral ;1850;überwiegend städtischzentral 
1169360;3257020;Lindhorst;31698;Landkreis Schaumburg;Niedersachsen;überwiegend städtisch;zentral ;1500;überwiegend städtischzentral 
1176595;3257007;Beckedorf;31699;Landkreis Schaumburg;Niedersachsen;überwiegend städtisch;zentral ;1500;überwiegend städtischzentral 
1186484;3257015;Heuerßen;31700;Landkreis Schaumburg;Niedersachsen;überwiegend städtisch;zentral ;1600;überwiegend städtischzentral 
1169358;3257021;Lüdersfeld;31702;Landkreis Schaumburg;Niedersachsen;überwiegend städtisch;zentral ;2050;überwiegend städtischzentral 
1182505;3257005;Bad Eilsen;31707;Landkreis Schaumburg;Niedersachsen;überwiegend städtisch;zentral ;1950;überwiegend städtischzentral 
1182503;3257012;Heeßen;31707;Landkreis Schaumburg;Niedersachsen;überwiegend städtisch;zentral ;1950;überwiegend städtischzentral 
1169362;3257001;Ahnsen;31708;Landkreis Schaumburg;Niedersachsen;überwiegend städtisch;zentral ;2450;überwiegend städtischzentral 
1169365;3257008;Buchholz;31710;Landkreis Schaumburg;Niedersachsen;überwiegend städtisch;zentral ;1500;überwiegend städtischzentral 
1182504;3257022;Luhden;31711;Landkreis Schaumburg;Niedersachsen;überwiegend städtisch;zentral ;2300;überwiegend städtischzentral 
1169410;3257025;Niedernwöhren;31712;Landkreis Schaumburg;Niedersachsen;teilweise städtisch;zentral ;1650;teilweise städtischzentral 
1169408;3257019;Lauenhagen;31714;Landkreis Schaumburg;Niedersachsen;ländlich;zentral ;1400;ländlichzentral 
1169411;3257023;Meerbeck;31715;Landkreis Schaumburg;Niedersachsen;teilweise städtisch;zentral ;1300;teilweise städtischzentral 
1169367;3257027;Nordsehl;31717;Landkreis Schaumburg;Niedersachsen;teilweise städtisch;zentral ;1700;teilweise städtischzentral 
1169409;3257030;Pollhagen;31718;Landkreis Schaumburg;Niedersachsen;ländlich;zentral ;1500;ländlichzentral 
1169412;3257037;Wiedensahl;31719;Landkreis Schaumburg;Niedersachsen;ländlich;zentral ;1200;ländlichzentral 
1169354;3257031;Rinteln;31737;Landkreis Schaumburg;Niedersachsen;überwiegend städtisch;zentral ;1800;überwiegend städtischzentral 
1169353;3257003;Auetal;31749;Landkreis Schaumburg;Niedersachsen;ländlich;zentral ;2050;ländlichzentral 
1730383;3252006;Hameln;31785;Landkreis Hameln-Pyrmont;Niedersachsen;überwiegend städtisch;zentral ;1950;überwiegend städtischzentral 
1730383;3252006;Hameln;31787;Landkreis Hameln-Pyrmont;Niedersachsen;überwiegend städtisch;zentral ;1950;überwiegend städtischzentral 
1730383;3252006;Hameln;31789;Landkreis Hameln-Pyrmont;Niedersachsen;überwiegend städtisch;zentral ;1950;überwiegend städtischzentral 
1184314;3252003;Bad Pyrmont;31812;Landkreis Hameln-Pyrmont;Niedersachsen;teilweise städtisch;peripher ;1650;teilweise städtischperipher 
396873;3241017;Springe;31832;Region Hannover;Niedersachsen;teilweise städtisch;zentral ;2200;teilweise städtischzentral 
1729925;3252007;Hessisch Oldendorf;31840;Landkreis Hameln-Pyrmont;Niedersachsen;teilweise städtisch;zentral ;1550;teilweise städtischzentral 
367045;3252002;Bad Münder am Deister;31848;Landkreis Hameln-Pyrmont;Niedersachsen;teilweise städtisch;zentral ;1750;teilweise städtischzentral 
1169356;3252001;Aerzen;31855;Landkreis Hameln-Pyrmont;Niedersachsen;ländlich;peripher ;1450;ländlichperipher 
1184315;3252005;Emmerthal;31860;Landkreis Hameln-Pyrmont;Niedersachsen;ländlich;peripher ;1200;ländlichperipher 
367050;3252004;Coppenbrügge;31863;Landkreis Hameln-Pyrmont;Niedersachsen;ländlich;peripher ;1650;ländlichperipher 
1182394;3257017;Hülsede;31867;Landkreis Schaumburg;Niedersachsen;ländlich;zentral ;2650;ländlichzentral 
1182395;3257018;Lauenau;31867;Landkreis Schaumburg;Niedersachsen;teilweise städtisch;zentral ;2650;teilweise städtischzentral 
1182393;3257024;Messenkamp;31867;Landkreis Schaumburg;Niedersachsen;überwiegend städtisch;zentral ;2350;überwiegend städtischzentral 
1182396;3257029;Pohle;31867;Landkreis Schaumburg;Niedersachsen;teilweise städtisch;zentral ;2650;teilweise städtischzentral 
1184277;3255031;Ottenstein;31868;Landkreis Holzminden;Niedersachsen;ländlich;peripher ;1100;ländlichperipher 
1202121;3159017;Hann. Münden;34346;Landkreis Göttingen;Niedersachsen;teilweise städtisch;zentral ;2650;teilweise städtischzentral 
1460890;3159034;Staufenberg;34355;Landkreis Göttingen;Niedersachsen;ländlich;zentral ;2000;ländlichzentral 
191361;3159016;Göttingen;37073;Landkreis Göttingen;Niedersachsen;überwiegend städtisch;zentral ;2550;überwiegend städtischzentral 
191361;3159016;Göttingen;37075;Landkreis Göttingen;Niedersachsen;überwiegend städtisch;zentral ;3300;überwiegend städtischzentral 
191361;3159016;Göttingen;37077;Landkreis Göttingen;Niedersachsen;überwiegend städtisch;zentral ;3250;überwiegend städtischzentral 
191361;3159016;Göttingen;37079;Landkreis Göttingen;Niedersachsen;überwiegend städtisch;zentral ;3250;überwiegend städtischzentral 
191361;3159016;Göttingen;37081;Landkreis Göttingen;Niedersachsen;überwiegend städtisch;zentral ;2550;überwiegend städtischzentral 
191361;3159016;Göttingen;37083;Landkreis Göttingen;Niedersachsen;überwiegend städtisch;zentral ;3250;überwiegend städtischzentral 
191361;3159016;Göttingen;37085;Landkreis Göttingen;Niedersachsen;überwiegend städtisch;zentral ;3250;überwiegend städtischzentral 
1399072;3159010;Duderstadt;37115;Landkreis Göttingen;Niedersachsen;teilweise städtisch;peripher ;1500;teilweise städtischperipher 
1399079;3159007;Bovenden;37120;Landkreis Göttingen;Niedersachsen;teilweise städtisch;zentral ;2750;teilweise städtischzentral 
1399069;3159029;Rosdorf;37124;Landkreis Göttingen;Niedersachsen;teilweise städtisch;zentral ;2400;teilweise städtischzentral 
1399088;3159008;Bühren;37127;Landkreis Göttingen;Niedersachsen;ländlich;zentral ;1500;ländlichzentral 
1399074;3159009;Dransfeld;37127;Landkreis Göttingen;Niedersachsen;ländlich;zentral ;1500;ländlichzentral 
1399086;3159021;Jühnde;37127;Landkreis Göttingen;Niedersachsen;ländlich;zentral ;1500;ländlichzentral 
1399095;3159024;Niemetal;37127;Landkreis Göttingen;Niedersachsen;ländlich;zentral ;1500;ländlichzentral 
1399081;3159031;Scheden;37127;Landkreis Göttingen;Niedersachsen;ländlich;zentral ;1500;ländlichzentral 
31605;3159015;Gleichen;37130;Landkreis Göttingen;Niedersachsen;ländlich;zentral ;1600;ländlichzentral 
1399098;3159013;Friedland;37133;Landkreis Göttingen;Niedersachsen;ländlich;zentral ;2750;ländlichzentral 
1399066;3159011;Ebergötzen;37136;Landkreis Göttingen;Niedersachsen;ländlich;peripher ;500;ländlichperipher 
1399093;3159023;Landolfshausen;37136;Landkreis Göttingen;Niedersachsen;ländlich;peripher ;500;ländlichperipher 
1399087;3159032;Seeburg;37136;Landkreis Göttingen;Niedersachsen;ländlich;peripher ;500;ländlichperipher 
1399089;3159033;Seulingen;37136;Landkreis Göttingen;Niedersachsen;ländlich;peripher ;500;ländlichperipher 
1399077;3159035;Waake;37136;Landkreis Göttingen;Niedersachsen;ländlich;peripher ;500;ländlichperipher 
1399100;3159001;Adelebsen;37139;Landkreis Göttingen;Niedersachsen;ländlich;peripher ;1900;ländlichperipher 
1397834;3155011;Northeim;37154;Landkreis Northeim;Niedersachsen;teilweise städtisch;zentral ;1800;teilweise städtischzentral 
1397829;3155012;Uslar;37170;Landkreis Northeim;Niedersachsen;teilweise städtisch;peripher ;1300;teilweise städtischperipher 
1397831;3155010;Nörten-Hardenberg;37176;Landkreis Northeim;Niedersachsen;teilweise städtisch;zentral ;2100;teilweise städtischzentral 
1397835;3155005;Hardegsen;37181;Landkreis Northeim;Niedersachsen;ländlich;peripher ;2300;ländlichperipher 
1397836;3155009;Moringen;37186;Landkreis Northeim;Niedersachsen;ländlich;zentral ;1500;ländlichzentral 
1397830;3155007;Katlenburg-Lindau;37191;Landkreis Northeim;Niedersachsen;ländlich;peripher ;1650;ländlichperipher 
1397838;3155002;Bodenfelde;37194;Landkreis Northeim;Niedersachsen;ländlich;peripher ;1550;ländlichperipher 
1416155;3159018;Hattorf am Harz;37197;Landkreis Göttingen;Niedersachsen;teilweise städtisch;peripher ;1150;teilweise städtischperipher 
1416138;3159039;Wulften am Harz;37199;Landkreis Göttingen;Niedersachsen;ländlich;peripher ;1250;ländlichperipher 
1416146;3159012;Elbingerode;37412;Landkreis Göttingen;Niedersachsen;teilweise städtisch;peripher ;1300;teilweise städtischperipher 
1416139;3159019;Herzberg am Harz;37412;Landkreis Göttingen;Niedersachsen;teilweise städtisch;peripher ;1300;teilweise städtischperipher 
1416145;3159020;Hörden am Harz;37412;Landkreis Göttingen;Niedersachsen;ländlich;peripher ;1300;ländlichperipher 
1416144;3159003;Bad Lauterberg im Harz;37431;Landkreis Göttingen;Niedersachsen;teilweise städtisch;peripher ;1050;teilweise städtischperipher 
1399076;3159005;Bilshausen;37434;Landkreis Göttingen;Niedersachsen;ländlich;peripher ;1850;ländlichperipher 
1399067;3159006;Bodensee;37434;Landkreis Göttingen;Niedersachsen;ländlich;peripher ;1850;ländlichperipher 
1399094;3159014;Gieboldehausen;37434;Landkreis Göttingen;Niedersachsen;ländlich;peripher ;1850;ländlichperipher 
1416139;3159019;Herzberg am Harz;37434;Landkreis Göttingen;Niedersachsen;teilweise städtisch;peripher ;1850;teilweise städtischperipher 
1399099;3159022;Krebeck;37434;Landkreis Göttingen;Niedersachsen;ländlich;peripher ;1850;ländlichperipher 
1399090;3159025;Obernfeld;37434;Landkreis Göttingen;Niedersachsen;ländlich;peripher ;1850;ländlichperipher 
1399084;3159027;Rhumspringe;37434;Landkreis Göttingen;Niedersachsen;ländlich;peripher ;1850;ländlichperipher 
1399082;3159028;Rollshausen;37434;Landkreis Göttingen;Niedersachsen;ländlich;peripher ;1850;ländlichperipher 
1399080;3159030;Rüdershausen;37434;Landkreis Göttingen;Niedersachsen;ländlich;peripher ;1850;ländlichperipher 
1399073;3159037;Wollbrandshausen;37434;Landkreis Göttingen;Niedersachsen;ländlich;peripher ;1850;ländlichperipher 
1399075;3159038;Wollershausen;37434;Landkreis Göttingen;Niedersachsen;ländlich;peripher ;1850;ländlichperipher 
1416156;3159004;Bad Sachsa;37441;Landkreis Göttingen;Niedersachsen;teilweise städtisch;peripher ;1000;teilweise städtischperipher 
1421444;3153016;Braunlage;37444;Landkreis Goslar;Niedersachsen;ländlich;peripher ;2350;ländlichperipher 
6683592;3159036;Walkenried;37445;Landkreis Göttingen;Niedersachsen;ländlich;peripher ;950;ländlichperipher 
6683592;3159036;Walkenried;37447;Landkreis Göttingen;Niedersachsen;ländlich;peripher ;1000;ländlichperipher 
1416133;3159026;Osterode am Harz;37520;Landkreis Göttingen;Niedersachsen;teilweise städtisch;peripher ;1150;teilweise städtischperipher 
1416141;3159002;Bad Grund;37539;Landkreis Göttingen;Niedersachsen;ländlich;peripher ;850;ländlichperipher 
156752;3155013;Einbeck;37547;Landkreis Northeim;Niedersachsen;teilweise städtisch;peripher ;1050;teilweise städtischperipher 
156752;3155013;Einbeck;37574;Landkreis Northeim;Niedersachsen;teilweise städtisch;peripher ;1050;teilweise städtischperipher 
163003;3155001;Bad Gandersheim;37581;Landkreis Northeim;Niedersachsen;teilweise städtisch;peripher ;1200;teilweise städtischperipher 
156754;3155003;Dassel;37586;Landkreis Northeim;Niedersachsen;ländlich;peripher ;1350;ländlichperipher 
163004;3155006;Kalefeld;37589;Landkreis Northeim;Niedersachsen;ländlich;zentral ;1200;ländlichzentral 
1184652;3255023;Holzminden;37603;Landkreis Holzminden;Niedersachsen;teilweise städtisch;peripher ;1850;teilweise städtischperipher 
1184624;3255003;Bodenwerder;37619;Landkreis Holzminden;Niedersachsen;teilweise städtisch;peripher ;1250;teilweise städtischperipher 
2014376;3255017;Hehlen;37619;Landkreis Holzminden;Niedersachsen;ländlich;peripher ;1250;ländlichperipher 
2014377;3255020;Heyen;37619;Landkreis Holzminden;Niedersachsen;ländlich;peripher ;1250;ländlichperipher 
2014378;3255025;Kirchbrak;37619;Landkreis Holzminden;Niedersachsen;ländlich;peripher ;1250;ländlichperipher 
2014379;3255032;Pegestorf;37619;Landkreis Holzminden;Niedersachsen;ländlich;peripher ;1250;ländlichperipher 
1184661;3255016;Halle;37620;Landkreis Holzminden;Niedersachsen;ländlich;peripher ;1000;ländlichperipher 
2011073;3255001;Arholzen;37627;Landkreis Holzminden;Niedersachsen;ländlich;peripher ;1000;ländlichperipher 
2011074;3255007;Deensen;37627;Landkreis Holzminden;Niedersachsen;ländlich;peripher ;1000;ländlichperipher 
2014098;3255018;Heinade;37627;Landkreis Holzminden;Niedersachsen;ländlich;peripher ;1000;ländlichperipher 
2014100;3255027;Lenne;37627;Landkreis Holzminden;Niedersachsen;ländlich;peripher ;1000;ländlichperipher 
1184616;3255034;Stadtoldendorf;37627;Landkreis Holzminden;Niedersachsen;überwiegend städtisch;peripher ;1000;überwiegend städtischperipher 
2014101;3255036;Wangelnstedt;37627;Landkreis Holzminden;Niedersachsen;ländlich;peripher ;1000;ländlichperipher 
2014130;3255012;Eimen;37632;Landkreis Holzminden;Niedersachsen;ländlich;peripher ;1000;ländlichperipher 
1184657;3255013;Eschershausen;37632;Landkreis Holzminden;Niedersachsen;ländlich;peripher ;1000;ländlichperipher 
2014099;3255022;Holzen;37632;Landkreis Holzminden;Niedersachsen;ländlich;peripher ;1000;ländlichperipher 
1184659;3255010;Dielmissen;37633;Landkreis Holzminden;Niedersachsen;ländlich;peripher ;850;ländlichperipher 
1184650;3255028;Lüerdissen;37635;Landkreis Holzminden;Niedersachsen;ländlich;peripher ;800;ländlichperipher 
1184658;3255002;Bevern;37639;Landkreis Holzminden;Niedersachsen;ländlich;peripher ;1200;ländlichperipher 
1184654;3255015;Golmbach;37640;Landkreis Holzminden;Niedersachsen;ländlich;peripher ;1350;ländlichperipher 
1184662;3255021;Holenberg;37642;Landkreis Holzminden;Niedersachsen;ländlich;peripher ;1450;ländlichperipher 
1184660;3255030;Negenborn;37643;Landkreis Holzminden;Niedersachsen;ländlich;peripher ;850;ländlichperipher 
2013293;3255005;Brevörde;37647;Landkreis Holzminden;Niedersachsen;ländlich;peripher ;1150;ländlichperipher 
1184618;3255033;Polle;37647;Landkreis Holzminden;Niedersachsen;ländlich;peripher ;1150;ländlichperipher 
2013294;3255035;Vahlbruch;37647;Landkreis Holzminden;Niedersachsen;ländlich;peripher ;1150;ländlichperipher 
1184612;3255019;Heinsen;37649;Landkreis Holzminden;Niedersachsen;ländlich;peripher ;700;ländlichperipher 
1184653;3255004;Boffzen;37691;Landkreis Holzminden;Niedersachsen;teilweise städtisch;peripher ;950;teilweise städtischperipher 
1184655;3255009;Derental;37691;Landkreis Holzminden;Niedersachsen;ländlich;peripher ;950;ländlichperipher 
1184651;3255026;Lauenförde;37697;Landkreis Holzminden;Niedersachsen;überwiegend städtisch;peripher ;850;überwiegend städtischperipher 
1184656;3255014;Fürstenberg;37699;Landkreis Holzminden;Niedersachsen;ländlich;peripher ;1150;ländlichperipher 
62531;3101000;Braunschweig;38100;;Niedersachsen;überwiegend städtisch;sehr zentral ;3250;überwiegend städtischsehr zentral 
62531;3101000;Braunschweig;38102;;Niedersachsen;überwiegend städtisch;sehr zentral ;3250;überwiegend städtischsehr zentral 
62531;3101000;Braunschweig;38104;;Niedersachsen;überwiegend städtisch;sehr zentral ;3250;überwiegend städtischsehr zentral 
62531;3101000;Braunschweig;38106;;Niedersachsen;überwiegend städtisch;sehr zentral ;4250;überwiegend städtischsehr zentral 
62531;3101000;Braunschweig;38108;;Niedersachsen;überwiegend städtisch;sehr zentral ;3250;überwiegend städtischsehr zentral 
62531;3101000;Braunschweig;38110;;Niedersachsen;überwiegend städtisch;sehr zentral ;3100;überwiegend städtischsehr zentral 
62531;3101000;Braunschweig;38112;;Niedersachsen;überwiegend städtisch;sehr zentral ;3250;überwiegend städtischsehr zentral 
62531;3101000;Braunschweig;38114;;Niedersachsen;überwiegend städtisch;sehr zentral ;3250;überwiegend städtischsehr zentral 
62531;3101000;Braunschweig;38116;;Niedersachsen;überwiegend städtisch;sehr zentral ;3450;überwiegend städtischsehr zentral 
62531;3101000;Braunschweig;38118;;Niedersachsen;überwiegend städtisch;sehr zentral ;3300;überwiegend städtischsehr zentral 
62531;3101000;Braunschweig;38120;;Niedersachsen;überwiegend städtisch;sehr zentral ;3250;überwiegend städtischsehr zentral 
62531;3101000;Braunschweig;38122;;Niedersachsen;überwiegend städtisch;sehr zentral ;3250;überwiegend städtischsehr zentral 
62531;3101000;Braunschweig;38124;;Niedersachsen;überwiegend städtisch;sehr zentral ;3300;überwiegend städtischsehr zentral 
62531;3101000;Braunschweig;38126;;Niedersachsen;überwiegend städtisch;sehr zentral ;3200;überwiegend städtischsehr zentral 
1446661;3154013;Königslutter am Elm;38154;Landkreis Helmstedt;Niedersachsen;teilweise städtisch;zentral ;2550;teilweise städtischzentral 
337335;3157007;Vechelde;38159;Landkreis Peine;Niedersachsen;überwiegend städtisch;zentral ;2750;überwiegend städtischzentral 
1432639;3158006;Cremlingen;38162;Landkreis Wolfenbüttel;Niedersachsen;teilweise städtisch;zentral ;1850;teilweise städtischzentral 
1446638;3154014;Lehre;38165;Landkreis Helmstedt;Niedersachsen;teilweise städtisch;zentral ;2500;teilweise städtischzentral 
1432628;3158007;Dahlum;38170;Landkreis Wolfenbüttel;Niedersachsen;ländlich;peripher ;1150;ländlichperipher 
1432629;3158022;Kneitlingen;38170;Landkreis Wolfenbüttel;Niedersachsen;ländlich;peripher ;1150;ländlichperipher 
1432649;3158027;Schöppenstedt;38170;Landkreis Wolfenbüttel;Niedersachsen;ländlich;peripher ;1150;ländlichperipher 
1432641;3158031;Uehrde;38170;Landkreis Wolfenbüttel;Niedersachsen;ländlich;peripher ;1150;ländlichperipher 
1432660;3158032;Vahlberg;38170;Landkreis Wolfenbüttel;Niedersachsen;ländlich;peripher ;1150;ländlichperipher 
1432658;3158035;Winnigstedt;38170;Landkreis Wolfenbüttel;Niedersachsen;ländlich;peripher ;1150;ländlichperipher 
1432671;3158009;Dettum;38173;Landkreis Wolfenbüttel;Niedersachsen;ländlich;zentral ;1150;ländlichzentral 
1432640;3158012;Erkerode;38173;Landkreis Wolfenbüttel;Niedersachsen;ländlich;zentral ;1150;ländlichzentral 
1432635;3158013;Evessen;38173;Landkreis Wolfenbüttel;Niedersachsen;ländlich;zentral ;1150;ländlichzentral 
1432655;3158030;Sickte;38173;Landkreis Wolfenbüttel;Niedersachsen;überwiegend städtisch;zentral ;1150;überwiegend städtischzentral 
1432630;3158033;Veltheim;38173;Landkreis Wolfenbüttel;Niedersachsen;überwiegend städtisch;zentral ;1150;überwiegend städtischzentral 
1182559;3157008;Wendeburg;38176;Landkreis Peine;Niedersachsen;teilweise städtisch;zentral ;2150;teilweise städtischzentral 
1363632;3151027;Schwülper;38179;Landkreis Gifhorn;Niedersachsen;überwiegend städtisch;zentral ;2900;überwiegend städtischzentral 
62659;3102000;Salzgitter;38226;;Niedersachsen;überwiegend städtisch;zentral ;2250;überwiegend städtischzentral 
62659;3102000;Salzgitter;38228;;Niedersachsen;überwiegend städtisch;zentral ;2100;überwiegend städtischzentral 
62659;3102000;Salzgitter;38229;;Niedersachsen;überwiegend städtisch;zentral ;2100;überwiegend städtischzentral 
62659;3102000;Salzgitter;38239;;Niedersachsen;überwiegend städtisch;zentral ;2100;überwiegend städtischzentral 
62659;3102000;Salzgitter;38259;;Niedersachsen;überwiegend städtisch;zentral ;2100;überwiegend städtischzentral 
152397;3157005;Lengede;38268;Landkreis Peine;Niedersachsen;überwiegend städtisch;zentral ;1700;überwiegend städtischzentral 
1432674;3158002;Baddeckenstedt;38271;Landkreis Wolfenbüttel;Niedersachsen;ländlich;zentral ;1550;ländlichzentral 
1432650;3158004;Burgdorf;38272;Landkreis Wolfenbüttel;Niedersachsen;ländlich;zentral ;2000;ländlichzentral 
1432666;3158011;Elbe;38274;Landkreis Wolfenbüttel;Niedersachsen;ländlich;zentral ;1500;ländlichzentral 
1432670;3158016;Haverlah;38275;Landkreis Wolfenbüttel;Niedersachsen;ländlich;zentral ;1600;ländlichzentral 
1432647;3158018;Heere;38277;Landkreis Wolfenbüttel;Niedersachsen;ländlich;zentral ;1350;ländlichzentral 
1432643;3158028;Sehlde;38279;Landkreis Wolfenbüttel;Niedersachsen;ländlich;zentral ;1250;ländlichzentral 
1432648;3158037;Wolfenbüttel;38300;Landkreis Wolfenbüttel;Niedersachsen;überwiegend städtisch;zentral ;2650;überwiegend städtischzentral 
1432648;3158037;Wolfenbüttel;38302;Landkreis Wolfenbüttel;Niedersachsen;überwiegend städtisch;zentral ;2500;überwiegend städtischzentral 
1432648;3158037;Wolfenbüttel;38304;Landkreis Wolfenbüttel;Niedersachsen;überwiegend städtisch;zentral ;2500;überwiegend städtischzentral 
1432654;3158038;Börßum;38312;Landkreis Wolfenbüttel;Niedersachsen;ländlich;zentral ;1750;ländlichzentral 
1432657;3158005;Cramme;38312;Landkreis Wolfenbüttel;Niedersachsen;ländlich;zentral ;1750;ländlichzentral 
1432669;3158010;Dorstadt;38312;Landkreis Wolfenbüttel;Niedersachsen;ländlich;zentral ;1750;ländlichzentral 
1432665;3158014;Flöthe;38312;Landkreis Wolfenbüttel;Niedersachsen;ländlich;zentral ;1750;ländlichzentral 
1432637;3158019;Heiningen;38312;Landkreis Wolfenbüttel;Niedersachsen;ländlich;zentral ;1750;ländlichzentral 
1432633;3158023;Ohrum;38312;Landkreis Wolfenbüttel;Niedersachsen;ländlich;zentral ;1750;ländlichzentral 
3300397;3158039;Schladen-Werla;38315;Landkreis Wolfenbüttel;Niedersachsen;ländlich;zentral ;1650;ländlichzentral 
6680396;3158040;Remlingen-Semmenstedt;38319;Landkreis Wolfenbüttel;Niedersachsen;ländlich;zentral ;1800;ländlichzentral 
1432672;3158008;Denkte;38321;Landkreis Wolfenbüttel;Niedersachsen;teilweise städtisch;peripher ;2350;teilweise städtischperipher 
1432668;3158017;Hedeper;38322;Landkreis Wolfenbüttel;Niedersachsen;ländlich;peripher ;1800;ländlichperipher 
1432644;3158021;Kissenbrück;38324;Landkreis Wolfenbüttel;Niedersachsen;ländlich;peripher ;2400;ländlichperipher 
1432656;3158025;Roklum;38325;Landkreis Wolfenbüttel;Niedersachsen;ländlich;peripher ;1600;ländlichperipher 
6680396;3158040;Remlingen-Semmenstedt;38327;Landkreis Wolfenbüttel;Niedersachsen;ländlich;zentral ;1650;ländlichzentral 
1432638;3158036;Wittmar;38329;Landkreis Wolfenbüttel;Niedersachsen;ländlich;peripher ;1850;ländlichperipher 
1446649;3154028;Helmstedt;38350;Landkreis Helmstedt;Niedersachsen;überwiegend städtisch;zentral ;1900;überwiegend städtischzentral 
1446648;3154019;Schöningen;38364;Landkreis Helmstedt;Niedersachsen;überwiegend städtisch;peripher ;1150;überwiegend städtischperipher 
